,Unnamed: 0,减速时间比,加速度标准差,加速时间比,匀速时间比,平均减速度,平均加速度,平均行驶速度,平均速度,怠速时间比,持续时间,最大速度,行驶距离,速度标准差
19,0,28.865979381443296,1.629077152258042,30.927835051546392,-91.78350515463914,-0.4166666666666666,0.3870370370370371,25.94242424242424,17.47142857142857,32.98969072164948,98.0,37.4,1712.2,14.451871220641651
20,0,26.41509433962264,1.3553050005589746,29.245283018867926,-95.2264150943396,-0.39844877344877344,0.3700716845878137,25.32031249999999,15.144859813084107,40.56603773584906,107.0,39.8,1620.4999999999993,15.171243550995321
21,0,18.0,1.339348676826294,36.0,-95.0,-0.6096491228070176,0.3217592592592593,25.528813559322032,14.912871287128713,42.0,101.0,41.7,1506.1999999999996,15.136743600115492
22,0,21.428571428571427,1.3530600773221215,30.219780219780223,-92.4065934065934,-0.446886446886447,0.33434343434343444,36.251869158878506,21.196448087431694,41.75824175824176,183.0,52.7,3878.950000000001,19.60436549714868
23,0,39.63963963963964,1.8660260127091297,40.54054054054054,-91.79279279279278,-0.4547821969696972,0.4685185185185184,26.244897959183675,22.964285714285715,12.612612612612612,112.0,41.0,2572.0,12.055535843747275
24,0,33.00970873786408,1.5278773571815216,39.805825242718456,-95.11650485436894,-0.3796568627450981,0.3421409214092141,26.959375,20.73798076923077,23.30097087378641,104.0,43.9,2156.75,15.608358771854016
25,0,45.20547945205479,1.479408738165099,45.662100456621005,-93.52054794520548,-0.31172839506172845,0.3169444444444445,35.048584905660384,33.77409090909092,3.6529680365296797,220.0,47.7,7430.300000000002,11.079993847502218
26,0,29.411764705882355,1.2781510775347578,28.43137254901961,-95.07843137254902,-0.3096119929453262,0.33429118773946354,22.253125000000004,13.827184466019421,38.23529411764706,103.0,33.3,1424.2000000000005,12.834614892751743
27,0,30.434782608695656,1.6393035076025748,36.231884057971016,-93.20289855072464,-0.4745842781557066,0.4255555555555556,24.73823529411766,18.02357142857144,27.53623188405797,70.0,37.3,1261.6500000000008,13.825590466861426
28,0,46.42857142857143,1.619105363772413,39.285714285714285,-93.64285714285715,-0.3269230769230769,0.3863636363636364,20.501923076923074,18.703508771929826,8.928571428571429,57.0,29.7,1066.1,10.607089990138196
29,0,40.74074074074074,1.5567130528401154,46.2962962962963,-87.8888888888889,-0.39162457912457904,0.3700000000000001,18.179629629629627,17.849090909090904,1.851851851851852,55.0,31.3,981.7,10.312054051909994
30,0,35.820895522388064,1.3493197528571972,58.20895522388061,-94.5223880597015,-0.42746913580246904,0.26210826210826216,13.650746268656716,13.450000000000005,1.4925373134328357,68.0,24.6,914.6,7.084987004199316
31,0,39.85507246376812,1.8563039509292159,51.44927536231884,-91.02898550724638,-0.4994949494949495,0.390453834115806,25.80942028985508,25.62374100719425,0.7246376811594203,139.0,40.5,3561.700000000001,11.215199510332617
32,0,41.75824175824176,1.973999946248616,47.25274725274725,-89.1098901098901,-0.43691718033823296,0.3953488372093024,40.09450549450549,39.658695652173904,1.0989010989010992,92.0,61.1,3648.6,17.17224024636667
33,0,25.47169811320755,1.4338182009568696,43.39622641509435,-92.39622641509432,-0.5295979740424185,0.32306763285024154,29.629012345679012,22.42943925233645,24.52830188679245,107.0,48.0,2399.95,16.62370476163124
34,0,37.165775401069524,1.390233602483136,43.85026737967914,-80.28342245989303,-0.3237285171862509,0.28099593495934955,50.53810160427802,50.40333333333327,0.267379679144385,375.0,66.7,18901.249999999975,12.764032270884044
35,0,34.80083857442348,1.1267856718016245,34.486373165618446,-89.98532494758909,-0.26827100066934445,0.27304964539007115,37.0048128342246,28.983874345549733,21.698113207547173,955.0,58.3,27679.599999999995,19.41537831728945
36,0,43.705463182897866,0.9942704504290688,40.617577197149636,-83.56057007125891,-0.20999396135265694,0.2269330734243016,36.05059382422807,35.9651658767773,0.23752969121140144,422.0,44.8,15177.30000000002,7.978260529201234
37,0,48.73096446700508,1.0547816873289582,36.040609137055846,-84.27918781725889,-0.20146122685185186,0.2766040688575901,22.595431472081227,22.481313131313136,0.5076142131979695,198.0,32.2,4451.300000000001,5.806794392640313
38,0,35.64356435643564,1.2637295499156227,42.574257425742566,-78.20792079207921,-0.32578875171467764,0.287467700258398,28.218316831683172,27.941666666666674,0.99009900990099,102.0,37.9,2850.050000000001,9.237974479094321
39,0,51.35135135135135,1.1847839183830546,39.189189189189186,-89.99099099099098,-0.21511533463287846,0.2824074074074075,16.290090090090096,16.217040358744402,0.4504504504504505,223.0,27.8,3616.400000000001,6.228387815525791
40,0,39.39393939393939,1.302149151994265,47.47474747474747,-86.87878787878788,-0.34900284900284906,0.289598108747045,17.68787878787879,17.511000000000006,1.0101010101010102,100.0,32.5,1751.1000000000006,10.271525458762198
41,0,39.22942206654992,1.313211454242988,51.138353765324,-89.5429071803853,-0.33482142857142866,0.2595129375951301,36.78677758318744,36.722465034965076,0.17513134851138354,572.0,71.1,21005.250000000025,14.15577592898967
42,0,42.805755395683455,1.6724989221936717,46.94244604316546,-89.10791366906477,-0.3637371615312791,0.3333333333333333,41.666576576576574,41.516965888689406,0.3597122302158274,557.0,68.2,23124.95,16.89120766013733
43,0,46.61654135338347,1.403351289866687,38.34586466165413,-84.71428571428571,-0.2541011855527984,0.32570806100217864,36.537593984962406,36.264925373134325,0.7518796992481203,134.0,48.1,4859.500000000001,10.685661345091386
44,0,33.33333333333333,1.8439886201441984,51.66666666666667,-85.66666666666667,-0.5424242424242426,0.3808243727598566,27.766666666666666,27.311475409836067,1.6666666666666667,61.0,42.4,1666.0,12.486074122274568
45,0,39.059674502712475,1.356655405569917,45.388788426763114,-83.62929475587704,-0.3309396043771044,0.2857459052678177,39.39273179352294,39.32162577945521,0.18083182640144665,554.0,56.3,21784.180681818187,11.024371403472653
46,0,45.967741935483865,2.9985536416857546,42.74193548387097,-88.51612903225808,-0.4414829809566652,0.4956055474923401,17.109832506203475,16.972953846153846,0.8064516129032258,125.0,40.361538461538466,2121.619230769231,7.33356342837309
47,0,46.72619047619048,1.123816338008542,39.58333333333333,-85.60714285714283,-0.21362480668920888,0.2556390977443608,45.97708333333333,45.840652818991096,0.2976190476190476,337.0,62.8,15448.299999999996,14.87742828869165
48,0,48.50746268656717,1.0159925624643302,29.47761194029851,-77.35820895522387,-0.1648915187376727,0.29360056258790457,37.38264925373135,37.24368029739778,0.3731343283582089,269.0,55.5,10018.550000000003,12.235714693868141
49,0,36.82795698924731,1.5056378958643406,35.215053763440864,-90.93548387096773,-0.3613755774181035,0.3808312128922817,29.33795986622075,23.517560321715827,19.892473118279568,373.0,61.3,8772.050000000005,21.08254801535057
50,0,33.49514563106796,0.8676357805655843,28.55987055016181,-61.135922330097095,-0.2097853800555433,0.24504249291784735,82.40522284367559,82.33860584865242,0.08090614886731393,1237.0,108.0,101852.85543478305,16.530980361622802
51,0,37.306501547987615,0.9227503852924368,36.60990712074303,-75.00619195046437,-0.21165204050809944,0.2170299628198588,69.29944026801775,67.85235218817515,2.089783281733746,1293.0,92.8,87733.09137931048,19.085564309753035
52,0,52.941176470588246,1.7908805934547438,36.76470588235294,-96.05882352941177,-0.2809499314128944,0.4188888888888887,16.05312500000001,14.889855072463774,7.352941176470589,69.0,27.0,1027.4000000000003,7.112806759674183
53,0,20.428265524625267,1.1784656374536775,19.18629550321199,-59.1713062098501,-0.37377707896575896,0.3908730158730155,12.369211876611347,9.827592997855591,20.556745182012847,2336.0,57.4,22957.257242990658,12.222358969677908
54,0,31.03448275862069,1.9115053319823,55.17241379310346,-86.35632183908045,-0.6728395061728395,0.3796296296296296,32.655747126436786,32.28465909090909,1.1494252873563218,88.0,49.8,2841.050000000001,13.462209384102895
55,0,44.0,2.1254746693190336,54.66666666666666,-99.0,-0.5295214045214044,0.4491869918699189,31.02800000000001,30.61973684210527,1.3333333333333337,76.0,47.5,2327.100000000001,10.327642447550863
56,0,29.629629629629626,2.140115159851024,64.81481481481481,-95.29629629629628,-0.7924768518518519,0.3865079365079365,32.318518518518516,31.73090909090909,1.851851851851852,55.0,48.8,1745.1999999999996,14.594286698021893
57,0,36.14457831325301,1.8169685193777216,55.42168674698795,-91.77108433734942,-0.527037037037037,0.3635265700483091,30.53674698795181,30.173214285714288,1.2048192771084338,84.0,49.5,2534.55,12.018925263599925
58,0,30.874316939890708,1.8640953146450243,38.797814207650276,-68.94535519125682,-0.3829194492605727,0.30535993740219075,38.17739033300124,38.073364746262826,0.27322404371584696,367.0,59.7,13972.924861878451,12.48071826776434
59,0,19.230769230769234,2.8745942128870845,67.30769230769229,-87.46153846153847,-1.3838383838383836,0.4357142857142857,37.16153846153846,36.460377358490575,1.9230769230769231,53.0,54.8,1932.4,15.17429841761096
60,0,26.451612903225808,1.6673157849437457,37.41935483870968,-63.51612903225807,-0.5853658536585363,0.4310344827586207,31.319677419354864,31.118910256410278,0.6451612903225806,156.0,60.2,4854.550000000004,13.568328207967241
61,0,38.82352941176471,1.7753773374804012,52.74509803921569,-90.76470588235296,-0.4847783389450053,0.3621437422552666,34.049705882352924,33.983072407044986,0.19607843137254904,511.0,63.7,17365.34999999999,15.517282413102713
62,0,39.285714285714285,1.410209711213954,48.214285714285715,-87.39285714285714,-0.34322390572390576,0.29835390946502066,19.853571428571428,19.677876106194685,0.8928571428571428,113.0,31.8,2223.5999999999995,9.364446027865363
63,0,31.746031746031747,1.7417085728773536,57.14285714285714,-89.47619047619047,-0.5361111111111112,0.3078703703703704,25.016666666666666,24.62578125,1.5873015873015872,64.0,40.0,1576.0499999999995,12.885271104762205
64,0,32.87671232876712,2.227496276129008,63.01369863013698,-96.26027397260277,-0.7133969907407408,0.39975845410628014,25.160273972602734,24.82027027027027,1.3698630136986298,74.0,39.2,1836.7,10.016745677904105
65,0,25.490196078431374,2.271368266570549,58.82352941176471,-85.27450980392156,-0.7970085470085471,0.3907407407407407,18.27156862745097,17.920192307692304,1.96078431372549,52.0,30.0,931.8499999999997,7.369057316390512
66,0,12.345679012345679,1.1750078639798844,48.148148148148145,-92.82716049382715,-0.12187500000000008,0.3240740740740741,35.25431818181819,23.64618902439025,33.33333333333333,82.0,44.8,1938.9875000000006,18.312752828535988
67,0,43.42105263157895,1.457171102631855,42.105263157894726,-85.84210526315789,-0.3132996632996632,0.3368055555555557,16.32565789473685,16.11363636363637,1.3157894736842104,77.0,24.8,1240.7500000000005,5.551295187895431
68,0,30.917874396135264,1.6082935098594304,31.400966183574877,-89.82125603864733,-0.3865017361111112,0.39572649572649604,26.784899328859066,19.187259615384615,28.5024154589372,208.0,41.2,3990.95,14.234988599148824
69,0,23.456790123456788,1.3377869589182445,14.814814814814813,-100.23456790123457,-0.38304093567251457,0.6041666666666666,17.138709677419353,6.479268292682925,62.96296296296296,82.0,25.8,531.3,9.44867093143725
70,0,30.484798685291704,1.1836629376711962,52.50616269515203,-93.82333607230896,-0.3310122791254864,0.1921404973048169,31.105965506184727,27.428412934024955,11.832374691865242,1218.0,58.5,33407.806953642386,16.573944552277847
71,0,32.54545454545455,0.9483312125862732,34.54545454545455,-66.27272727272728,-0.25698324022346364,0.24605263157894716,41.16572727272728,41.09101633393831,0.18181818181818185,551.0,59.3,22641.150000000005,10.343579365260355
72,0,50.96774193548386,1.3663678215139372,43.225806451612904,-93.83870967741936,-0.2562501793966532,0.30638474295190704,34.286451612903235,34.066666666666684,0.6451612903225806,156.0,51.2,5314.4000000000015,12.85260854166841
73,0,51.42857142857142,1.7060993818217352,41.42857142857143,-93.28571428571428,-0.3644179894179894,0.4712643678160918,26.335000000000004,25.96408450704226,1.4285714285714286,71.0,41.4,1843.4500000000005,12.05124687240014
74,0,34.62749213011542,0.9039912989495584,31.479538300104927,-65.21196222455403,-0.2520868060738751,0.2612037037037036,28.590783867641157,28.560814492517853,0.1049317943336831,954.0,53.8,27247.017025862027,11.394666248840352
75,0,35.8974358974359,0.6931755402549301,21.367521367521366,-57.119658119658105,-0.11541005291005288,0.198888888888889,2.738461538461538,2.7152542372881348,0.8547008547008548,118.0,8.1,320.4,1.2545043631385449
76,0,40.96385542168674,1.534431017555781,43.97590361445783,-91.1686746987952,-0.3675213675213674,0.3504566210045663,14.044516129032258,13.035329341317365,7.2289156626506035,167.0,29.6,2176.9,8.931430914088715
77,0,45.783132530120476,1.7821821270153988,48.19277108433735,-94.18072289156626,-0.3519736842105263,0.3576388888888889,21.04939759036145,20.798809523809528,1.2048192771084338,84.0,35.0,1747.1000000000006,7.569738729368391
78,0,30.731707317073173,1.4820968215936523,36.09756097560975,-97.53658536585364,-0.4089821113630637,0.35472972972973,21.628368794326253,14.80388349514564,31.707317073170728,206.0,38.7,3049.6000000000013,12.640891398814388
79,0,48.514851485148505,1.8567157524451992,48.514851485148505,-97.019801980198,-0.3594104308390024,0.36507936507936495,14.811386138613862,14.666176470588233,0.99009900990099,102.0,29.5,1495.95,7.898772197657943
80,0,41.26984126984127,1.0444709795442395,25.396825396825395,-78.36507936507934,-0.2297008547008547,0.3767361111111112,7.166071428571428,6.270312499999998,12.698412698412698,64.0,11.9,401.3,3.9092837078796103
81,0,36.6412213740458,1.480167102768527,38.16793893129771,-74.57251908396947,-0.3255931712962964,0.33388888888888885,16.74465648854961,16.617803030303026,0.7633587786259541,132.0,25.1,2193.5499999999993,5.860309402843977
82,0,50.90909090909091,1.4710480824817966,41.81818181818181,-93.54545454545452,-0.3111772486772488,0.39492753623188415,11.956363636363635,11.742857142857144,1.818181818181818,56.0,26.1,657.6,7.892373822557358
83,0,62.93103448275862,1.2152985588761291,30.17241379310345,-98.13793103448276,-0.19710806697108066,0.4111111111111111,15.93863636363636,14.985042735042732,6.0344827586206895,117.0,31.7,1753.2499999999998,8.650839362535956
84,0,35.51401869158878,1.5988917956614694,36.44859813084112,-91.52336448598129,-0.4147173489278753,0.4188034188034189,24.287790697674406,19.340277777777775,20.560747663551396,108.0,34.7,2088.7499999999995,12.267487376303992
85,0,16.901408450704224,1.1904007689052996,12.676056338028168,-99.0,-0.4699074074074074,0.6265432098765432,11.911363636363635,3.639583333333333,70.4225352112676,72.0,20.3,262.05,6.238061553125812
86,0,30.0,1.6881558167800732,50.0,-80.66666666666667,-0.4871399176954733,0.3018518518518519,22.544999999999995,22.175409836065565,1.6666666666666667,61.0,30.1,1352.6999999999996,8.181819854863475
87,0,55.555555555555564,1.5148976979563236,38.888888888888886,-94.55555555555556,-0.3124999999999998,0.4579365079365081,23.508888888888887,23.25054945054945,1.1111111111111112,91.0,40.5,2115.8,9.596246250123576
88,0,48.27586206896552,1.8648704652877544,43.103448275862064,-92.10344827586206,-0.3563368055555555,0.4166666666666667,21.85948275862069,21.48898305084746,1.7241379310344829,59.0,32.7,1267.85,8.656537647688713
89,0,40.81632653061224,1.2911114808314517,44.08163265306123,-84.3061224489796,-0.2842824074074074,0.267232510288066,37.35081632653062,37.19898373983741,0.4081632653061225,246.0,56.4,9150.950000000004,10.862067901933004
90,0,52.19364599092285,0.9479580316173764,32.07261724659607,-83.41754916792739,-0.16131188976538535,0.26454402515723274,50.67201210287438,50.595468277945564,0.15128593040847202,662.0,75.3,33494.19999999997,17.399872334896653
91,0,45.604395604395606,1.1465179475225462,45.87912087912088,-90.75824175824177,-0.2532447105740277,0.2556463649278021,39.81181689931691,39.70274342835987,0.27472527472527475,365.0,62.1,14491.501351351355,14.094572727236516
92,0,36.92307692307693,2.3496769680199434,60.0,-97.46153846153848,-0.7210648148148148,0.4665242165242163,35.023846153846144,34.49318181818181,1.5384615384615383,66.0,53.3,2276.5499999999993,14.385274392145341
93,0,39.68253968253968,1.8221282909457304,52.38095238095239,-91.85714285714286,-0.4521180555555554,0.35774410774410764,47.72103174603174,47.345275590551175,0.7936507936507936,127.0,65.4,6012.8499999999985,16.965229106105525
94,0,43.324250681198905,1.3543816846294523,45.77656675749319,-88.3732970027248,-0.3367400419287209,0.32175925925925897,45.641416893732966,45.51739130434783,0.2724795640326975,368.0,76.6,16750.4,18.23753657152959
95,0,41.81141439205955,1.4858182860019924,33.25062034739454,-92.4863523573201,-0.3160240677020821,0.3977706767580538,25.669913664877477,20.943339357085407,18.424317617866002,1613.0,66.5,33781.60638297875,18.902560298129075
96,0,37.93103448275862,2.166100437844284,54.59770114942529,-92.10344827586206,-0.5211840628507296,0.3812865497076024,39.42959770114942,39.20428571428571,0.5747126436781609,175.0,58.5,6860.749999999999,11.71362755304493
97,0,51.20772946859904,1.7680565220097937,44.92753623188405,-95.61835748792272,-0.3711814914645109,0.42921146953405,37.22246376811596,37.043509615384615,0.4830917874396135,208.0,55.7,7705.050000000001,11.456083485352615
98,0,58.49056603773585,1.9744399576174263,35.849056603773576,-95.22641509433964,-0.3169802867383513,0.5497076023391814,24.36886792452829,23.917592592592587,1.8867924528301887,54.0,36.6,1291.5499999999995,9.455019642151491
99,0,46.2962962962963,2.1323980797788957,46.2962962962963,-93.44444444444444,-0.47611111111111104,0.4911111111111109,19.840740740740745,19.48,1.851851851851852,55.0,39.4,1071.4,11.747470907700635
100,0,54.65116279069767,1.5660028594380493,34.883720930232556,-89.69767441860466,-0.26681113737851325,0.4324074074074073,24.586627906976737,24.304022988505746,1.162790697674419,87.0,41.3,2114.45,10.26640569414453
101,0,47.770700636942685,1.6984441110866693,39.490445859872615,-90.08280254777071,-0.37111111111111095,0.4502688172043011,18.120394736842094,17.43227848101265,3.8216560509554136,158.0,31.5,2754.299999999999,8.156385644473206
102,0,54.91803278688525,1.548579657121228,40.1639344262295,-94.90163934426228,-0.31618866452053473,0.4421768707482992,21.43565573770492,21.26138211382113,0.819672131147541,123.0,31.5,2615.15,7.3869110214857265
103,0,30.357142857142854,2.2553595582123327,66.07142857142857,-97.21428571428572,-0.8319716775599129,0.40090090090090097,22.977678571428584,22.57456140350879,1.7857142857142856,57.0,45.1,1286.7500000000007,12.62586731248307
104,0,57.28155339805825,1.7406702145484183,38.83495145631068,-96.08737864077669,-0.3083804143126177,0.4555555555555556,26.652912621359214,26.396634615384606,0.9708737864077668,104.0,45.8,2745.2499999999995,13.193793372247894
105,0,44.01913875598086,1.6919678345473486,45.45454545454545,-88.71291866028709,-0.3613291733762749,0.3533625730994152,42.68110047846889,42.57923627684964,0.23923444976076555,419.0,64.3,17840.699999999993,14.360619634651757
106,0,29.019412643106023,0.941373668174506,36.28670980587357,-64.35589845694375,-0.2673271173271171,0.21816268626968316,43.580988587792255,43.559306503917725,0.04977600796416128,2010.0,62.4,87554.20607287463,11.681948264662545
107,0,28.80434782608696,0.956577651201635,38.85869565217392,-66.79891304347827,-0.25889281970649897,0.1979073956346679,51.94357849555333,51.873098741828024,0.1358695652173913,737.0,73.6,38230.47377272725,15.11956041457
108,0,34.25076452599388,1.7484557076183382,53.516819571865454,-87.07339449541284,-0.5006384112286894,0.3231599059376834,39.975189715709604,39.85331413730805,0.3058103975535168,328.0,58.9,13071.88703703704,14.079607929833054
109,0,37.87878787878788,1.4817369490464176,43.18181818181818,-91.42424242424242,-0.3755555555555557,0.32894736842105265,18.637288135593227,16.535338345864663,11.363636363636365,133.0,36.5,2199.2000000000007,12.612360931550267
110,0,49.044585987261144,1.5648089730365853,43.94904458598725,-93.26751592356686,-0.35978835978835955,0.4098228663446054,29.40064102564101,29.02848101265821,1.2738853503184715,158.0,44.0,4586.499999999998,10.612156858644548
111,0,43.75,1.259851921334905,43.48958333333333,-86.36979166666666,-0.26145006613756666,0.26355622089155045,38.05540364583336,38.00591677503253,0.13020833333333331,769.0,61.4,29226.550000000014,10.437203532834973
112,0,39.50617283950617,1.4217449551295944,53.70370370370371,-92.3641975308642,-0.36014246057581,0.2651984554597707,30.95274402006172,30.905051040061625,0.15432098765432098,649.0,60.2,20057.378125,14.811883478446395
113,0,46.9767441860465,1.6591956436357251,41.3953488372093,-87.83720930232558,-0.323982398239824,0.3726591760299625,34.816976744186064,34.65578703703705,0.4651162790697674,216.0,51.8,7485.650000000002,11.177152733998575
114,0,40.476190476190474,1.4649581187034932,48.80952380952381,-89.47619047619047,-0.3776844070961718,0.3252032520325203,32.44166666666666,32.059999999999995,1.1904761904761905,85.0,46.8,2725.0999999999995,13.535501868456855
115,0,44.75524475524475,1.659474768207135,48.95104895104895,-93.4055944055944,-0.3620186237373737,0.34285714285714275,39.50524475524474,39.23090277777777,0.6993006993006993,144.0,57.5,5649.249999999999,13.42014057334329
116,0,44.71830985915493,1.4013362816414243,44.36619718309859,-88.43661971830986,-0.3083989501312336,0.3207671957671957,31.930633802816963,31.818596491228128,0.3521126760563381,285.0,46.2,9068.300000000016,11.260585661804454
117,0,43.18181818181818,1.7552427092589884,51.13636363636363,-94.45454545454544,-0.4169324827219564,0.3740740740740741,21.12386363636364,20.886516853932587,1.1363636363636365,89.0,39.2,1858.9,13.80202747354942
118,0,31.147540983606557,1.84254102027304,55.73770491803278,-87.52459016393442,-0.524975633528265,0.3169934640522876,25.464754098360658,25.054032258064517,1.639344262295082,62.0,37.1,1553.35,9.336487771222385
119,0,38.0,2.1423540719724574,62.0,-101.0,-0.6603313840155945,0.4327956989247312,29.494,28.915686274509806,2.0,51.0,46.3,1474.7,12.968552069150324
120,0,27.167630057803464,1.7150375422208182,41.04046242774567,-67.78612716763006,-0.5782899921197795,0.3838028169014083,31.60895953757225,31.427298850574704,0.5780346820809248,174.0,47.3,5468.3499999999985,9.833837760938627
121,0,47.77777777777778,1.4345909098722591,44.444444444444436,-92.33333333333334,-0.32536606373815674,0.3618055555555557,28.25666666666667,27.94615384615385,1.1111111111111112,91.0,44.3,2543.100000000001,11.196215293564705
122,0,46.60194174757282,2.0540020178768144,51.45631067961165,-98.02912621359225,-0.5210262345679014,0.4800838574423482,32.47087378640775,32.158653846153825,0.9708737864077668,104.0,49.9,3344.4999999999986,12.38534902782014
123,0,35.23809523809524,2.0696020135115507,50.47619047619048,-85.66666666666667,-0.4572072072072073,0.3233752620545074,30.611428571428558,30.32264150943395,0.9523809523809524,106.0,43.7,3214.199999999999,12.028264744171581
124,0,38.96103896103897,1.9506836693736311,55.84415584415584,-95.10389610389612,-0.4734126984126985,0.35723514211886304,30.37402597402597,29.984615384615378,1.2987012987012987,78.0,47.2,2338.8,9.242818172189637
125,0,38.54625550660793,1.4444452531381466,32.378854625550666,-79.61674008810573,-0.30838789682539697,0.3647014361300071,19.514514902676414,17.627396978021995,9.691629955947137,455.0,37.6,8020.465625000009,9.576592163584408
126,0,43.34975369458128,1.6894104123133913,47.783251231527096,-90.62561576354679,-0.4041456228956228,0.3674112256586484,27.63226600985219,27.49681372549017,0.4926108374384237,204.0,53.5,5609.349999999995,12.427901026952796
127,0,53.70370370370371,1.9910778249765348,42.5925925925926,-97.14814814814815,-0.4329501915708812,0.5458937198067633,26.146296296296292,25.670909090909092,1.851851851851852,55.0,45.3,1411.9,13.913431529155574
128,0,46.25,1.829779593113608,38.75,-85.25,-0.4222972972972972,0.5125448028673835,17.795625000000015,17.57592592592594,1.25,81.0,35.2,1423.6500000000012,10.14508991834489
129,0,36.0,2.046093676578209,50.0,-87.0,-0.5257201646090535,0.4299999999999999,24.927000000000003,24.438235294117646,2.0,51.0,34.5,1246.35,8.292591612034387
130,0,51.38888888888889,1.1723127454893665,38.194444444444436,-89.27777777777777,-0.2313921063921065,0.31464646464646473,20.821874999999988,20.67827586206896,0.6944444444444444,145.0,34.7,2998.349999999999,8.46640221887611
131,0,56.36363636363636,1.284453233945416,36.36363636363637,-93.54545454545452,-0.20340501792114696,0.3388888888888889,5.994545454545454,5.8875,1.818181818181818,56.0,8.7,329.7,1.9014877738150864
132,0,32.8125,1.0421147764292276,43.75,-77.125,-0.30919312169312163,0.24206349206349204,8.019531249999998,7.896153846153845,1.5625,65.0,13.4,513.2499999999999,3.450686105197049
