,减速时间比,加速度标准差,加速时间比,匀速时间比,平均减速度,平均加速度,平均行驶速度,平均速度,怠速时间比,持续时间,最大速度,行驶距离,速度标准差
0,32.69230769230769,1.5534917089629372,36.53846153846153,0.6410256410256459,-0.4464869281045751,0.4113060428849904,35.121363636363654,24.607324840764345,30.128205128205128,157.0,53.5,3863.350000000002,19.70056171594889
0,43.07692307692308,2.027148088438297,50.76923076923077,1.5384615384615374,-0.5334467120181406,0.4739057239057239,26.520634920634922,25.315151515151516,4.615384615384616,66.0,43.7,1670.8000000000002,12.0107917789352
0,37.980769230769226,1.3560477890379012,40.38461538461539,3.3653846153846203,-0.331656388618414,0.3220899470899471,32.5157894736842,26.603827751196167,18.269230769230766,209.0,42.5,5560.199999999999,14.80921301042447
0,47.14285714285714,1.4833870709902226,34.285714285714285,1.4285714285714413,-0.3087121212121212,0.44675925925925936,18.1864406779661,15.112676056338028,17.142857142857142,71.0,27.4,1073.0,8.748287654845981
0,40.77669902912621,1.1369398920527867,29.126213592233007,6.796116504854378,-0.2632275132275132,0.3814814814814812,18.918125,14.552403846153847,23.300970873786408,104.0,30.8,1513.45,10.154846524497481
0,41.17647058823529,1.6972134930253597,35.294117647058826,15.686274509803923,-0.34490740740740744,0.43209876543209885,9.887499999999998,9.126923076923076,7.8431372549019605,52.0,16.3,474.5999999999999,5.373522261429913
0,41.37931034482759,2.0749840224335396,50.0,5.1724137931034475,-0.46103395061728397,0.42337164750957856,11.066666666666665,10.69152542372881,3.4482758620689653,59.0,26.8,630.7999999999998,6.909089255448153
0,58.139534883720934,1.3266149173720494,26.744186046511626,5.813953488372087,-0.22266666666666654,0.49637681159420294,19.142405063291132,17.38218390804597,9.30232558139535,87.0,30.6,1512.2499999999995,9.35216647819689
0,44.5945945945946,1.5110477308024868,41.44144144144144,9.459459459459458,-0.3560956790123455,0.3894927536231886,26.13896713615025,24.966816143497773,4.504504504504505,223.0,37.7,5567.600000000003,9.400533002884872
0,28.865979381443296,1.629077152258042,30.927835051546392,7.2164948453608275,-0.41666666666666663,0.3870370370370371,25.94242424242424,17.47142857142857,32.98969072164948,98.0,37.4,1712.2,14.45187122064165
0,26.41509433962264,1.3553050005589746,29.245283018867923,3.7735849056603783,-0.39844877344877344,0.3700716845878137,25.32031249999999,15.144859813084105,40.56603773584906,107.0,39.8,1620.4999999999993,15.17124355099532
0,18.0,1.3393486768262939,36.0,4.0,-0.6096491228070176,0.3217592592592593,25.528813559322032,14.912871287128711,42.0,101.0,41.7,1506.1999999999998,15.136743600115492
0,21.428571428571427,1.3530600773221215,30.21978021978022,6.593406593406591,-0.446886446886447,0.33434343434343444,36.25186915887851,21.196448087431698,41.75824175824176,183.0,52.7,3878.9500000000007,19.604365497148677
0,39.63963963963964,1.86602601270913,40.54054054054054,7.207207207207208,-0.4547821969696972,0.4685185185185184,26.244897959183675,22.964285714285715,12.612612612612612,112.0,41.0,2572.0,12.055535843747274
0,33.00970873786408,1.5278773571815216,39.80582524271845,3.8834951456310627,-0.3796568627450981,0.34214092140921415,26.959375,20.73798076923077,23.300970873786408,104.0,43.9,2156.75,15.608358771854016
0,45.20547945205479,1.479408738165099,45.662100456621005,5.4794520547945265,-0.31172839506172845,0.31694444444444453,35.048584905660384,33.774090909090916,3.65296803652968,220.0,47.7,7430.300000000002,11.079993847502216
0,29.411764705882355,1.2781510775347578,28.431372549019606,3.9215686274509736,-0.3096119929453262,0.33429118773946354,22.253125000000004,13.82718446601942,38.23529411764706,103.0,33.3,1424.2000000000003,12.834614892751745
0,30.434782608695656,1.639303507602575,36.231884057971016,5.797101449275356,-0.4745842781557066,0.4255555555555556,24.73823529411766,18.02357142857144,27.536231884057973,70.0,37.3,1261.6500000000008,13.825590466861428
0,46.42857142857143,1.6191053637724133,39.285714285714285,5.357142857142856,-0.32692307692307687,0.38636363636363635,20.501923076923074,18.703508771929823,8.928571428571429,57.0,29.7,1066.1,10.607089990138196
0,40.74074074074074,1.5567130528401154,46.2962962962963,11.11111111111111,-0.39162457912457904,0.37000000000000005,18.179629629629627,17.849090909090908,1.8518518518518516,55.0,31.3,981.6999999999999,10.312054051909994
0,35.82089552238806,1.3493197528571972,58.2089552238806,4.477611940298507,-0.427469135802469,0.26210826210826216,13.650746268656718,13.450000000000003,1.4925373134328357,68.0,24.6,914.6000000000001,7.084987004199316
0,39.85507246376812,1.856303950929216,51.449275362318836,7.971014492753627,-0.4994949494949495,0.390453834115806,25.80942028985508,25.623741007194255,0.7246376811594203,139.0,40.5,3561.700000000001,11.215199510332617
0,41.75824175824176,1.9739999462486162,47.25274725274725,9.890109890109894,-0.436917180338233,0.3953488372093024,40.09450549450549,39.658695652173904,1.098901098901099,92.0,61.1,3648.5999999999995,17.17224024636667
0,25.471698113207548,1.4338182009568696,43.39622641509434,6.60377358490566,-0.5295979740424185,0.32306763285024154,29.62901234567901,22.429439252336447,24.528301886792452,107.0,48.0,2399.95,16.62370476163124
0,37.16577540106952,1.390233602483136,43.85026737967914,18.71657754010696,-0.32372851718625095,0.28099593495934955,50.53810160427802,50.40333333333327,0.267379679144385,375.0,66.7,18901.249999999978,12.764032270884046
0,34.80083857442348,1.1267856718016245,34.48637316561845,9.01467505241089,-0.26827100066934445,0.27304964539007115,37.004812834224595,28.983874345549733,21.69811320754717,955.0,58.3,27679.599999999995,19.415378317289452
0,43.705463182897866,0.9942704504290689,40.61757719714964,15.43942992874109,-0.20999396135265694,0.22693307342430158,36.05059382422808,35.9651658767773,0.23752969121140144,422.0,44.8,15177.300000000021,7.9782605292012345
0,48.73096446700508,1.0547816873289582,36.04060913705584,14.720812182741112,-0.20146122685185183,0.2766040688575901,22.595431472081223,22.481313131313136,0.5076142131979695,198.0,32.2,4451.300000000001,5.806794392640314
0,35.64356435643564,1.2637295499156227,42.57425742574257,20.792079207920796,-0.32578875171467764,0.28746770025839796,28.218316831683175,27.941666666666674,0.9900990099009901,102.0,37.9,2850.0500000000006,9.23797447909432
0,51.35135135135135,1.1847839183830546,39.189189189189186,9.009009009009016,-0.21511533463287844,0.2824074074074075,16.290090090090096,16.217040358744402,0.45045045045045046,223.0,27.8,3616.4000000000015,6.22838781552579
0,39.39393939393939,1.302149151994265,47.474747474747474,12.121212121212125,-0.34900284900284906,0.289598108747045,17.68787878787879,17.511000000000003,1.0101010101010102,100.0,32.5,1751.1000000000004,10.2715254587622
0,39.229422066549915,1.313211454242988,51.138353765324,9.457092819614703,-0.33482142857142866,0.2595129375951301,36.78677758318744,36.72246503496508,0.17513134851138354,572.0,71.1,21005.250000000025,14.15577592898967
0,42.805755395683455,1.6724989221936717,46.94244604316547,9.89208633093525,-0.3637371615312791,0.3333333333333333,41.666576576576574,41.516965888689406,0.3597122302158274,557.0,68.2,23124.949999999997,16.89120766013733
0,46.616541353383454,1.4033512898666867,38.34586466165413,14.285714285714294,-0.2541011855527984,0.32570806100217864,36.53759398496241,36.26492537313433,0.7518796992481203,134.0,48.1,4859.500000000001,10.685661345091386
0,33.33333333333333,1.8439886201441984,51.66666666666667,13.333333333333334,-0.5424242424242426,0.3808243727598566,27.766666666666666,27.311475409836067,1.6666666666666667,61.0,42.4,1666.0,12.486074122274568
0,39.059674502712475,1.356655405569917,45.388788426763114,15.370705244122965,-0.3309396043771044,0.28574590526781773,39.39273179352294,39.32162577945521,0.18083182640144665,554.0,56.3,21784.180681818187,11.024371403472653
0,45.96774193548387,2.998553641685755,42.74193548387097,10.483870967741934,-0.44148298095666516,0.4956055474923401,17.109832506203475,16.972953846153846,0.8064516129032258,125.0,40.361538461538466,2121.619230769231,7.33356342837309
0,46.726190476190474,1.123816338008542,39.58333333333333,13.39285714285715,-0.21362480668920886,0.2556390977443608,45.977083333333326,45.84065281899109,0.2976190476190476,337.0,62.8,15448.299999999997,14.877428288691647
0,48.507462686567166,1.0159925624643302,29.47761194029851,21.64179104477611,-0.1648915187376727,0.29360056258790457,37.38264925373135,37.24368029739778,0.3731343283582089,269.0,55.5,10018.550000000003,12.235714693868141
0,36.82795698924731,1.5056378958643406,35.215053763440864,8.064516129032256,-0.3613755774181035,0.38083121289228167,29.33795986622075,23.51756032171583,19.892473118279568,373.0,61.3,8772.050000000005,21.08254801535057
0,33.49514563106796,0.8676357805655843,28.559870550161815,37.864077669902905,-0.2097853800555433,0.24504249291784738,82.4052228436756,82.33860584865242,0.08090614886731393,1237.0,108.0,101852.85543478304,16.530980361622802
0,37.306501547987615,0.9227503852924368,36.60990712074303,23.99380804953561,-0.21165204050809946,0.21702996281985878,69.29944026801775,67.85235218817515,2.089783281733746,1293.0,92.8,87733.09137931047,19.085564309753035
0,52.94117647058824,1.7908805934547438,36.76470588235294,2.94117647058823,-0.28094993141289437,0.4188888888888887,16.05312500000001,14.889855072463776,7.352941176470589,69.0,27.0,1027.4000000000005,7.112806759674183
0,20.428265524625267,1.1784656374536775,19.18629550321199,39.82869379014989,-0.37377707896575896,0.3908730158730155,12.369211876611347,9.827592997855591,20.556745182012847,2336.0,57.4,22957.25724299066,12.222358969677908
0,31.03448275862069,1.9115053319822999,55.172413793103445,12.643678160919542,-0.6728395061728395,0.3796296296296296,32.655747126436786,32.284659090909095,1.1494252873563218,88.0,49.8,2841.0500000000006,13.462209384102895
0,44.0,2.1254746693190336,54.666666666666664,2.220446049250313e-15,-0.5295214045214044,0.44918699186991884,31.028000000000006,30.61973684210527,1.3333333333333335,76.0,47.5,2327.1000000000004,10.327642447550865
0,29.629629629629626,2.1401151598510237,64.81481481481481,3.7037037037037126,-0.7924768518518519,0.3865079365079365,32.318518518518516,31.730909090909087,1.8518518518518516,55.0,48.8,1745.1999999999998,14.594286698021893
0,36.144578313253014,1.8169685193777219,55.42168674698795,7.228915662650601,-0.527037037037037,0.3635265700483091,30.53674698795181,30.173214285714288,1.2048192771084338,84.0,49.5,2534.55,12.018925263599924
0,30.87431693989071,1.864095314645024,38.79781420765027,30.054644808743173,-0.3829194492605727,0.30535993740219075,38.17739033300124,38.07336474626282,0.273224043715847,367.0,59.7,13972.924861878453,12.48071826776434
0,19.230769230769234,2.8745942128870845,67.3076923076923,11.538461538461537,-1.3838383838383836,0.43571428571428567,37.16153846153846,36.46037735849057,1.9230769230769231,53.0,54.8,1932.4,15.174298417610961
0,26.451612903225808,1.667315784943746,37.41935483870968,35.48387096774193,-0.5853658536585363,0.43103448275862066,31.319677419354864,31.11891025641028,0.6451612903225806,156.0,60.2,4854.550000000004,13.56832820796724
0,38.82352941176471,1.7753773374804012,52.74509803921569,8.23529411764705,-0.4847783389450053,0.36214374225526663,34.049705882352924,33.98307240704499,0.19607843137254902,511.0,63.7,17365.34999999999,15.517282413102711
0,39.285714285714285,1.410209711213954,48.214285714285715,11.607142857142858,-0.34322390572390576,0.29835390946502066,19.853571428571424,19.677876106194685,0.8928571428571428,113.0,31.8,2223.5999999999995,9.364446027865363
0,31.746031746031743,1.7417085728773536,57.14285714285714,9.52380952380953,-0.5361111111111112,0.3078703703703704,25.016666666666662,24.625781249999996,1.5873015873015872,64.0,40.0,1576.0499999999997,12.885271104762207
0,32.87671232876712,2.227496276129008,63.013698630136986,2.739726027397264,-0.7133969907407408,0.39975845410628014,25.160273972602738,24.820270270270267,1.36986301369863,74.0,39.2,1836.6999999999998,10.016745677904103
0,25.49019607843137,2.2713682665705486,58.82352941176471,13.725490196078429,-0.797008547008547,0.3907407407407407,18.271568627450975,17.920192307692304,1.9607843137254901,52.0,30.0,931.8499999999998,7.369057316390511
0,12.345679012345679,1.1750078639798844,48.148148148148145,6.172839506172849,-0.12187500000000007,0.32407407407407407,35.25431818181819,23.64618902439025,33.33333333333333,82.0,44.8,1938.9875000000004,18.31275282853599
0,43.42105263157895,1.457171102631855,42.10526315789473,13.157894736842104,-0.3132996632996632,0.3368055555555557,16.32565789473685,16.11363636363637,1.3157894736842104,77.0,24.8,1240.7500000000005,5.551295187895432
0,30.917874396135264,1.6082935098594304,31.40096618357488,9.178743961352662,-0.38650173611111116,0.395726495726496,26.784899328859062,19.187259615384615,28.502415458937197,208.0,41.2,3990.9500000000003,14.234988599148823
0,23.456790123456788,1.3377869589182445,14.814814814814813,-1.2345679012345556,-0.38304093567251457,0.6041666666666666,17.138709677419353,6.479268292682926,62.96296296296296,82.0,25.8,531.3,9.448670931437253
0,30.484798685291704,1.1836629376711962,52.506162695152014,5.17666392769104,-0.3310122791254864,0.19214049730481686,31.105965506184724,27.428412934024955,11.832374691865242,1218.0,58.5,33407.80695364239,16.573944552277844
0,32.54545454545455,0.9483312125862732,34.54545454545455,32.72727272727273,-0.25698324022346364,0.24605263157894713,41.16572727272728,41.091016333938306,0.18181818181818182,551.0,59.3,22641.150000000005,10.343579365260357
0,50.967741935483865,1.3663678215139372,43.225806451612904,5.16129032258065,-0.2562501793966532,0.30638474295190704,34.28645161290324,34.066666666666684,0.6451612903225806,156.0,51.2,5314.400000000002,12.85260854166841
0,51.42857142857142,1.706099381821735,41.42857142857143,5.714285714285717,-0.3644179894179894,0.4712643678160918,26.335000000000004,25.96408450704226,1.4285714285714286,71.0,41.4,1843.4500000000003,12.05124687240014
0,34.62749213011542,0.9039912989495584,31.47953830010493,33.788037775445964,-0.2520868060738751,0.2612037037037036,28.59078386764116,28.56081449251785,0.1049317943336831,954.0,53.8,27247.017025862027,11.394666248840352
0,35.8974358974359,0.69317554025493,21.367521367521366,41.88034188034189,-0.11541005291005287,0.198888888888889,2.738461538461538,2.715254237288135,0.8547008547008548,118.0,8.1,320.4,1.2545043631385449
0,40.963855421686745,1.534431017555781,43.97590361445783,7.831325301204826,-0.3675213675213674,0.3504566210045663,14.044516129032258,13.035329341317366,7.228915662650602,167.0,29.6,2176.9,8.931430914088715
0,45.78313253012048,1.7821821270153988,48.19277108433735,4.819277108433732,-0.35197368421052627,0.35763888888888895,21.04939759036145,20.798809523809528,1.2048192771084338,84.0,35.0,1747.1000000000004,7.569738729368391
0,30.73170731707317,1.4820968215936523,36.09756097560975,1.4634146341463428,-0.4089821113630637,0.35472972972973,21.628368794326253,14.803883495145639,31.70731707317073,206.0,38.7,3049.6000000000017,12.640891398814388
0,48.51485148514851,1.8567157524451992,48.51485148514851,1.9801980198019864,-0.3594104308390024,0.36507936507936495,14.811386138613862,14.666176470588235,0.9900990099009901,102.0,29.5,1495.95,7.8987721976579435
0,41.269841269841265,1.0444709795442395,25.396825396825395,20.634920634920647,-0.22970085470085472,0.37673611111111116,7.166071428571428,6.270312499999999,12.698412698412698,64.0,11.9,401.29999999999995,3.9092837078796108
0,36.6412213740458,1.480167102768527,38.16793893129771,24.427480916030536,-0.3255931712962964,0.33388888888888885,16.74465648854961,16.617803030303023,0.7633587786259541,132.0,25.1,2193.549999999999,5.860309402843977
0,50.90909090909091,1.4710480824817966,41.81818181818181,5.454545454545462,-0.3111772486772488,0.39492753623188415,11.956363636363637,11.742857142857144,1.8181818181818181,56.0,26.1,657.6,7.892373822557359
0,62.93103448275862,1.2152985588761291,30.17241379310345,0.8620689655172464,-0.19710806697108063,0.4111111111111111,15.93863636363636,14.985042735042732,6.0344827586206895,117.0,31.7,1753.2499999999998,8.650839362535958
0,35.51401869158878,1.5988917956614694,36.44859813084112,7.4766355140186995,-0.41471734892787526,0.41880341880341887,24.287790697674414,19.340277777777775,20.5607476635514,108.0,34.7,2088.7499999999995,12.267487376303992
0,16.901408450704224,1.1904007689052996,12.676056338028168,1.4210854715202004e-14,-0.46990740740740744,0.6265432098765432,11.911363636363637,3.6395833333333334,70.4225352112676,72.0,20.3,262.05,6.238061553125811
0,30.0,1.6881558167800732,50.0,18.333333333333332,-0.48713991769547327,0.30185185185185187,22.544999999999995,22.175409836065565,1.6666666666666667,61.0,30.1,1352.6999999999996,8.181819854863475
0,55.55555555555556,1.5148976979563236,38.88888888888889,4.444444444444439,-0.3124999999999998,0.4579365079365081,23.50888888888889,23.250549450549453,1.1111111111111112,91.0,40.5,2115.8,9.596246250123576
0,48.275862068965516,1.8648704652877546,43.103448275862064,6.896551724137938,-0.3563368055555555,0.41666666666666674,21.859482758620693,21.48898305084746,1.7241379310344827,59.0,32.7,1267.8500000000001,8.656537647688715
0,40.816326530612244,1.2911114808314517,44.08163265306123,14.693877551020407,-0.2842824074074074,0.267232510288066,37.35081632653062,37.19898373983741,0.40816326530612246,246.0,56.4,9150.950000000003,10.862067901933003
0,52.193645990922846,0.9479580316173765,32.07261724659607,15.582450832072615,-0.16131188976538535,0.26454402515723274,50.67201210287438,50.59546827794557,0.15128593040847202,662.0,75.3,33494.19999999997,17.399872334896653
0,45.604395604395606,1.1465179475225462,45.879120879120876,8.241758241758243,-0.25324471057402775,0.25564636492780207,39.81181689931691,39.702743428359874,0.27472527472527475,365.0,62.1,14491.501351351355,14.094572727236516
0,36.92307692307693,2.349676968019943,60.0,1.5384615384615346,-0.7210648148148148,0.46652421652421633,35.023846153846144,34.49318181818181,1.5384615384615385,66.0,53.3,2276.5499999999993,14.385274392145341
0,39.682539682539684,1.8221282909457304,52.38095238095239,7.142857142857136,-0.45211805555555545,0.35774410774410764,47.72103174603174,47.345275590551175,0.7936507936507936,127.0,65.4,6012.849999999999,16.965229106105525
0,43.32425068119891,1.3543816846294523,45.776566757493185,10.626702997275206,-0.3367400419287209,0.32175925925925897,45.64141689373297,45.51739130434783,0.2724795640326975,368.0,76.6,16750.4,18.23753657152959
0,41.811414392059554,1.4858182860019924,33.25062034739454,6.513647642679899,-0.31602406770208213,0.39777067675805383,25.669913664877473,20.943339357085403,18.424317617866002,1613.0,66.5,33781.60638297875,18.902560298129075
0,37.93103448275862,2.1661004378442836,54.59770114942529,6.896551724137929,-0.5211840628507296,0.38128654970760234,39.42959770114942,39.20428571428571,0.5747126436781609,175.0,58.5,6860.749999999999,11.71362755304493
0,51.20772946859904,1.7680565220097935,44.927536231884055,3.3816425120772906,-0.37118149146451085,0.42921146953405,37.22246376811595,37.04350961538462,0.4830917874396135,208.0,55.7,7705.050000000001,11.456083485352611
0,58.490566037735846,1.9744399576174263,35.84905660377358,3.773584905660375,-0.31698028673835127,0.5497076023391814,24.368867924528292,23.917592592592584,1.8867924528301887,54.0,36.6,1291.5499999999995,9.455019642151491
0,46.2962962962963,2.1323980797788953,46.2962962962963,5.555555555555554,-0.476111111111111,0.49111111111111094,19.840740740740742,19.48,1.8518518518518516,55.0,39.4,1071.4,11.747470907700633
0,54.65116279069767,1.566002859438049,34.883720930232556,9.302325581395356,-0.26681113737851325,0.4324074074074073,24.58662790697674,24.304022988505746,1.1627906976744187,87.0,41.3,2114.45,10.26640569414453
0,47.77070063694268,1.6984441110866693,39.490445859872615,8.917197452229292,-0.37111111111111095,0.4502688172043011,18.120394736842094,17.43227848101265,3.821656050955414,158.0,31.5,2754.2999999999984,8.156385644473206
0,54.91803278688525,1.548579657121228,40.16393442622951,4.0983606557377,-0.31618866452053473,0.44217687074829914,21.435655737704916,21.261382113821135,0.819672131147541,123.0,31.5,2615.1499999999996,7.386911021485726
0,30.357142857142854,2.2553595582123327,66.07142857142857,1.785714285714291,-0.8319716775599129,0.40090090090090097,22.977678571428584,22.574561403508785,1.7857142857142856,57.0,45.1,1286.7500000000007,12.62586731248307
0,57.28155339805825,1.7406702145484183,38.83495145631068,2.9126213592233063,-0.3083804143126177,0.4555555555555556,26.652912621359217,26.39663461538461,0.9708737864077669,104.0,45.8,2745.2499999999995,13.193793372247894
0,44.01913875598086,1.6919678345473486,45.45454545454545,10.28708133971292,-0.36132917337627485,0.3533625730994152,42.68110047846889,42.579236276849635,0.23923444976076555,419.0,64.3,17840.699999999997,14.360619634651755
0,29.019412643106023,0.9413736681745059,36.28670980587357,34.644101543056244,-0.2673271173271171,0.21816268626968313,43.58098858779225,43.559306503917725,0.049776007964161276,2010.0,62.4,87554.20607287463,11.681948264662543
0,28.804347826086957,0.956577651201635,38.858695652173914,32.201086956521735,-0.258892819706499,0.1979073956346679,51.94357849555333,51.873098741828024,0.1358695652173913,737.0,73.6,38230.47377272725,15.119560414570001
0,34.25076452599388,1.7484557076183382,53.51681957186545,11.926605504587156,-0.5006384112286894,0.3231599059376834,39.9751897157096,39.85331413730805,0.3058103975535168,328.0,58.9,13071.887037037039,14.079607929833054
0,37.878787878787875,1.4817369490464176,43.18181818181818,7.5757575757575815,-0.37555555555555564,0.32894736842105265,18.637288135593224,16.535338345864663,11.363636363636363,133.0,36.5,2199.2000000000003,12.612360931550265
0,49.044585987261144,1.5648089730365853,43.94904458598726,5.732484076433126,-0.35978835978835955,0.4098228663446054,29.400641025641015,29.028481012658215,1.2738853503184715,158.0,44.0,4586.499999999998,10.612156858644548
0,43.75,1.2598519213349053,43.48958333333333,12.630208333333337,-0.26145006613756666,0.26355622089155045,38.05540364583336,38.00591677503253,0.13020833333333331,769.0,61.4,29226.550000000017,10.437203532834973
0,39.50617283950617,1.4217449551295944,53.70370370370371,6.635802469135799,-0.36014246057581,0.2651984554597707,30.952744020061722,30.905051040061625,0.15432098765432098,649.0,60.2,20057.378124999996,14.811883478446394
0,46.97674418604651,1.659195643635725,41.3953488372093,11.162790697674424,-0.323982398239824,0.3726591760299625,34.816976744186064,34.65578703703705,0.46511627906976744,216.0,51.8,7485.650000000003,11.177152733998575
0,40.476190476190474,1.4649581187034932,48.80952380952381,9.523809523809526,-0.3776844070961718,0.3252032520325203,32.44166666666666,32.059999999999995,1.1904761904761905,85.0,46.8,2725.0999999999995,13.535501868456857
0,44.75524475524475,1.6594747682071347,48.95104895104895,5.594405594405594,-0.36201862373737365,0.34285714285714275,39.505244755244746,39.23090277777777,0.6993006993006993,144.0,57.5,5649.249999999999,13.42014057334329
0,44.71830985915493,1.4013362816414245,44.36619718309859,10.563380281690142,-0.3083989501312336,0.3207671957671957,31.930633802816963,31.81859649122813,0.35211267605633806,285.0,46.2,9068.300000000017,11.260585661804457
0,43.18181818181818,1.7552427092589884,51.13636363636363,4.54545454545455,-0.4169324827219564,0.37407407407407406,21.123863636363637,20.886516853932584,1.1363636363636365,89.0,39.2,1858.9,13.802027473549419
0,31.147540983606557,1.8425410202730401,55.73770491803278,11.475409836065577,-0.524975633528265,0.3169934640522876,25.464754098360658,25.054032258064517,1.639344262295082,62.0,37.1,1553.3500000000001,9.336487771222389
0,38.0,2.1423540719724574,62.0,-2.0,-0.6603313840155945,0.4327956989247312,29.494,28.915686274509806,2.0,51.0,46.3,1474.7,12.968552069150325
0,27.167630057803464,1.7150375422208182,41.040462427745666,31.213872832369944,-0.5782899921197795,0.38380281690140833,31.608959537572247,31.427298850574704,0.5780346820809248,174.0,47.3,5468.3499999999985,9.833837760938628
0,47.77777777777778,1.4345909098722591,44.44444444444444,6.666666666666668,-0.32536606373815674,0.36180555555555566,28.25666666666667,27.94615384615385,1.1111111111111112,91.0,44.3,2543.1000000000004,11.196215293564707
0,46.601941747572816,2.0540020178768144,51.45631067961165,0.9708737864077698,-0.5210262345679014,0.48008385744234816,32.47087378640775,32.15865384615383,0.9708737864077669,104.0,49.9,3344.4999999999986,12.385349027820139
0,35.23809523809524,2.0696020135115507,50.476190476190474,13.333333333333332,-0.45720720720720726,0.3233752620545074,30.611428571428558,30.322641509433947,0.9523809523809524,106.0,43.7,3214.1999999999985,12.028264744171581
0,38.961038961038966,1.9506836693736311,55.84415584415584,3.8961038961038925,-0.47341269841269845,0.35723514211886304,30.37402597402597,29.98461538461538,1.2987012987012987,78.0,47.2,2338.7999999999997,9.242818172189635
0,38.54625550660793,1.4444452531381466,32.378854625550666,19.383259911894264,-0.30838789682539697,0.36470143613000705,19.514514902676417,17.627396978021995,9.691629955947137,455.0,37.6,8020.465625000008,9.576592163584408
0,43.34975369458128,1.6894104123133913,47.783251231527096,8.3743842364532,-0.4041456228956228,0.36741122565864837,27.63226600985219,27.49681372549017,0.49261083743842365,204.0,53.5,5609.349999999995,12.427901026952798
0,53.70370370370371,1.9910778249765348,42.592592592592595,1.8518518518518436,-0.43295019157088116,0.5458937198067633,26.146296296296295,25.67090909090909,1.8518518518518516,55.0,45.3,1411.8999999999999,13.913431529155574
0,46.25,1.8297795931136078,38.75,13.75,-0.4222972972972972,0.5125448028673835,17.795625000000015,17.57592592592594,1.25,81.0,35.2,1423.6500000000012,10.14508991834489
0,36.0,2.046093676578209,50.0,12.0,-0.5257201646090535,0.4299999999999999,24.927000000000003,24.43823529411765,2.0,51.0,34.5,1246.3500000000001,8.292591612034387
0,51.388888888888886,1.1723127454893665,38.19444444444444,9.722222222222227,-0.2313921063921065,0.31464646464646473,20.82187499999999,20.678275862068958,0.6944444444444444,145.0,34.7,2998.349999999999,8.46640221887611
0,56.36363636363636,1.284453233945416,36.36363636363637,5.454545454545455,-0.20340501792114696,0.3388888888888889,5.994545454545454,5.8875,1.8181818181818181,56.0,8.7,329.7,1.9014877738150866
0,32.8125,1.0421147764292276,43.75,21.875,-0.30919312169312163,0.24206349206349204,8.019531249999998,7.896153846153845,1.5625,65.0,13.4,513.2499999999999,3.450686105197049
0,37.27272727272727,1.7327238544912071,45.45454545454545,16.363636363636363,-0.39837398373983757,0.33055555555555566,12.435909090909094,12.323873873873877,0.9090909090909091,111.0,22.9,1367.9500000000003,5.667593291850601
0,44.285714285714285,1.8892285060625706,48.57142857142857,5.714285714285717,-0.38131313131313127,0.3668300653594772,23.343571428571426,23.014788732394365,1.4285714285714286,71.0,34.3,1634.05,7.664122166351127
0,42.3728813559322,1.6313590047687736,54.23728813559322,1.6949152542372934,-0.38939393939393924,0.32378472222222227,22.1093220338983,21.74083333333333,1.694915254237288,60.0,30.9,1304.4499999999998,7.923948839729246
